NUMBER OF TIMES THE ALGORITHM SEPANN REPEATS ITS LOOP:
n = 100,000 points
Repeat times    n         c
      1       144009   1623.47
      1       143920   1623.47
      1       143831   1623.47
      1       143742   1623.47
      1       143653   1623.47
      1       143564   1623.47
      1       143475   1623.47
      1       143386   1623.47
      1       143297   1623.47
      1       143208   1623.47
      1       143119   1623.47
      1       143030   1623.47
      1       142941   1623.47
      1       142852   1623.47
      1       142764   1623.47
      1       142676   1623.47
      1       142588   1623.47
      1       142500   1623.47
      1       142412   1623.47
      1       142324   1623.47
      1       142236   1623.47
      1       142148   1623.47
      1       142060   1623.47
      1       141972   1623.47
      1       141884   1623.47
      1       141796   1623.47
      1       141708   1623.47
      1       141620   1623.47
      1       141532   1623.47
      1       141444   1623.47
      1       141356   1623.47
      1       141268   1623.47
      1       141180   1623.47
      1       141093   1623.47
      1       141006   1623.47
      1       140919   1623.47
      1       140832   1623.47
      1       140745   1623.47
      1       140658   1623.47
      1       140571   1623.47
      1       140484   1623.47
      1       140397   1623.47
      1       140310   1623.47
      1       140223   1623.47
      1       140136   1623.47
      1       140049   1623.47
      1       139962   1623.47
      1       139875   1623.47
      1       139788   1623.47
      1       139701   1623.47
      1       139614   1623.47
      1       139528   1623.47
      1       139442   1623.47
      1       139356   1623.47
      1       139270   1623.47
      1       139184   1623.47
      1       139098   1623.47
      1       139012   1623.47
      1       138926   1623.47
      1       138840   1623.47
      1       138754   1623.47
      1       138668   1623.47
      1       138582   1623.47
      1       138496   1623.47
      1       138410   1623.47
      1       138324   1623.47
      1       138238   1623.47
      1       138152   1623.47
      1       138066   1623.47
      1       137980   1623.47
      1       137895   1623.47
      1       137810   1623.47
      1       137725   1623.47
      1       137640   1623.47
      1       137555   1623.47
      1       137470   1623.47
      1       137385   1623.47
      1       137300   1623.47
      1       137215   1623.47
      1       137130   1623.47
      1       137045   1623.47
      1       136960   1623.47
      1       136875   1623.47
      1       136790   1623.47
      1       136705   1623.47
      1       136620   1623.47
      1       136535   1623.47
      1       136450   1623.47
      1       136365   1623.47
      1       136281   1623.47
      1       136197   1623.47
      1       136113   1623.47
      1       136029   1623.47
      1       135945   1623.47
      1       135861   1623.47
      1       135777   1623.47
      1       135693   1623.47
      1       135609   1623.47
      1       135525   1623.47
      1       135441   1623.47
      1       135357   1623.47
      1       135273   1623.47
      1       135189   1623.47
      1       135105   1623.47
      1       135021   1623.47
      1       134937   1623.47
      1       134853   1623.47
      1       134769   1623.47
      1       134685   1623.47
      1       134602   1623.47
      1       134519   1623.47
      1       134436   1623.47
      1       134353   1623.47
      1       134270   1623.47
      1       134187   1623.47
      1       134104   1623.47
      1       134021   1623.47
      1       133938   1623.47
      1       133855   1623.47
      1       133772   1623.47
      1       133689   1623.47
      1       133606   1623.47
      1       133523   1623.47
      1       133440   1623.47
      1       133357   1623.47
      1       133274   1623.47
      1       133191   1623.47
      1       133108   1623.47
      1       133026   1623.47
      1       132944   1623.47
      1       132862   1623.47
      1       132780   1623.47
      1       132698   1623.47
      1       132616   1623.47
      1       132534   1623.47
      1       132452   1623.47
      1       132370   1623.47
      1       132288   1623.47
      1       132206   1623.47
      1       132124   1623.47
      1       132042   1623.47
      1       131960   1623.47
      1       131878   1623.47
      1       131796   1623.47
      1       131714   1623.47
      1       131632   1623.47
      1       131550   1623.47
      1       131468   1623.47
      1       131387   1623.47
      1       131306   1623.47
      1       131225   1623.47
      1       131144   1623.47
      1       131063   1623.47
      1       130982   1623.47
      1       130901   1623.47
      1       130820   1623.47
      1       130739   1623.47
      1       130658   1623.47
      1       130577   1623.47
      1       130496   1623.47
      1       130415   1623.47
      1       130334   1623.47
      1       130253   1623.47
      1       130172   1623.47
      1       130091   1623.47
      1       130010   1623.47
      1       129929   1623.47
      1       129848   1623.47
      1       129768   1623.47
      1       129688   1623.47
      1       129608   1623.47
      1       129528   1623.47
      1       129448   1623.47
      1       129368   1623.47
      1       129288   1623.47
      1       129208   1623.47
      1       129128   1623.47
      1       129048   1623.47
      1       128968   1623.47
      1       128888   1623.47
      1       128808   1623.47
      1       128728   1623.47
      1       128648   1623.47
      1       128568   1623.47
      1       128488   1623.47
      1       128408   1623.47
      1       128328   1623.47
      1       128248   1623.47
      1       128169   1623.47
      1       128090   1623.47
      1       128011   1623.47
      1       127932   1623.47
      1       127853   1623.47
      1       127774   1623.47
      1       127695   1623.47
      1       127616   1623.47
      1       127537   1623.47
      1       127458   1623.47
      1       127379   1623.47
      1       127300   1623.47
      1       127221   1623.47
      1       127142   1623.47
      1       127063   1623.47
      1       126984   1623.47
      1       126905   1623.47
      1       126826   1623.47
      1       126747   1623.47
      1       126668   1623.47
      1       126589   1623.47
      1       126511   1623.47
      1       126433   1623.47
      1       126355   1623.47
      1       126277   1623.47
      1       126199   1623.47
      1       126121   1623.47
      1       126043   1623.47
      1       125965   1623.47
      1       125887   1623.47
      1       125809   1623.47
      1       125731   1623.47
      1       125653   1623.47
      1       125575   1623.47
      1       125497   1623.47
      1       125419   1623.47
      1       125341   1623.47
      1       125263   1623.47
      1       125185   1623.47
      1       125107   1623.47
      1       125029   1623.47
      1       124951   1623.47
      1       124874   1623.47
      1       124797   1623.47
      1       124720   1623.47
      1       124643   1623.47
      1       124566   1623.47
      1       124489   1623.47
      1       124412   1623.47
      1       124335   1623.47
      1       124258   1623.47
      1       124181   1623.47
      1       124104   1623.47
      1       124027   1623.47
      1       123950   1623.47
      1       123873   1623.47
      1       123796   1623.47
      1       123719   1623.47
      1       123642   1623.47
      1       123565   1623.47
      1       123488   1623.47
      1       123411   1623.47
      1       123334   1623.47
      1       123258   1623.47
      1       123182   1623.47
      1       123106   1623.47
      1       123030   1623.47
      1       122954   1623.47
      1       122878   1623.47
      1       122802   1623.47
      1       122726   1623.47
      1       122650   1623.47
      1       122574   1623.47
      1       122498   1623.47
      1       122422   1623.47
      1       122346   1623.47
      1       122270   1623.47
      1       122194   1623.47
      1       122118   1623.47
      1       122042   1623.47
      1       121966   1623.47
      1       121890   1623.47
      1       121814   1623.47
      1       121738   1623.47
      1       121663   1623.47
      1       121588   1623.47
      1       121513   1623.47
      1       121438   1623.47
      1       121363   1623.47
      1       121288   1623.47
      1       121213   1623.47
      1       121138   1623.47
      1       121063   1623.47
      1       120988   1623.47
      1       120913   1623.47
      1       120838   1623.47
      1       120763   1623.47
      1       120688   1623.47
      1       120613   1623.47
      1       120538   1623.47
      1       120463   1623.47
      1       120388   1623.47
      1       120313   1623.47
      1       120238   1623.47
      1       120163   1623.47
      1       120088   1623.47
      1       120014   1623.47
      1       119940   1623.47
      1       119866   1623.47
      1       119792   1623.47
      1       119718   1623.47
      1       119644   1623.47
      1       119570   1623.47
      1       119496   1623.47
      1       119422   1623.47
      1       119348   1623.47
      1       119274   1623.47
      1       119200   1623.47
      1       119126   1623.47
      1       119052   1623.47
      1       118978   1623.47
      1       118904   1623.47
      1       118830   1623.47
      1       118756   1623.47
      1       118682   1623.47
      1       118608   1623.47
      1       118534   1623.47
      1       118460   1623.47
      1       118387   1623.47
      1       118314   1623.47
      1       118241   1623.47
      1       118168   1623.47
      1       118095   1623.47
      1       118022   1623.47
      1       117949   1623.47
      1       117876   1623.47
      1       117803   1623.47
      1       117730   1623.47
      1       117657   1623.47
      1       117584   1623.47
      1       117511   1623.47
      1       117438   1623.47
      1       117365   1623.47
      1       117292   1623.47
      1       117219   1623.47
      1       117146   1623.47
      1       117073   1623.47
      1       117000   1623.47
      1       116927   1623.47
      1       116854   1623.47
      1       116782   1623.47
      1       116710   1623.47
      1       116638   1623.47
      1       116566   1623.47
      1       116494   1623.47
      1       116422   1623.47
      1       116350   1623.47
      1       116278   1623.47
      1       116206   1623.47
      1       116134   1623.47
      1       116062   1623.47
      1       115990   1623.47
      1       115918   1623.47
      1       115846   1623.47
      1       115774   1623.47
      1       115702   1623.47
      1       115630   1623.47
      1       115558   1623.47
      1       115486   1623.47
      1       115414   1623.47
      1       115342   1623.47
      1       115270   1623.47
      1       115198   1623.47
      1       115127   1623.47
      1       115056   1623.47
      1       114985   1623.47
      1       114914   1623.47
      1       114843   1623.47
      1       114772   1623.47
      1       114701   1623.47
      1       114630   1623.47
      1       114559   1623.47
      1       114488   1623.47
      1       114417   1623.47
      1       114346   1623.47
      1       114275   1623.47
      1       114204   1623.47
      1       114133   1623.47
      1       114062   1623.47
      1       113991   1623.47
      1       113920   1623.47
      1       113849   1623.47
      1       113778   1623.47
      1       113707   1623.47
      1       113636   1623.47
      1       113566   1623.47
      1       113496   1623.47
      1       113426   1623.47
      1       113356   1623.47
      1       113286   1623.47
      1       113216   1623.47
      1       113146   1623.47
      1       113076   1623.47
      1       113006   1623.47
      1       112936   1623.47
      1       112866   1623.47
      1       112796   1623.47
      1       112726   1623.47
      1       112656   1623.47
      1       112586   1623.47
      1       112516   1623.47
      1       112446   1623.47
      1       112376   1623.47
      1       112306   1623.47
      1       112236   1623.47
      1       112166   1623.47
      1       112096   1623.47
      1       112026   1623.47
      1       111956   1623.47
      1       111887   1623.47
      1       111818   1623.47
      1       111749   1623.47
      1       111680   1623.47
      1       111611   1623.47
      1       111542   1623.47
      1       111473   1623.47
      1       111404   1623.47
      1       111335   1623.47
      1       111266   1623.47
      1       111197   1623.47
      1       111128   1623.47
      1       111059   1623.47
      1       110990   1623.47
      1       110921   1623.47
      1       110852   1623.47
      1       110783   1623.47
      1       110714   1623.47
      1       110645   1623.47
      1       110576   1623.47
      1       110507   1623.47
      1       110438   1623.47
      1       110369   1623.47
      1       110301   1623.47
      1       110233   1623.47
      1       110165   1623.47
      1       110097   1623.47
      1       110029   1623.47
      1       109961   1623.47
      1       109893   1623.47
      1       109825   1623.47
      1       109757   1623.47
      1       109689   1623.47
      1       109621   1623.47
      1       109553   1623.47
      1       109485   1623.47
      1       109417   1623.47
      1       109349   1623.47
      1       109281   1623.47
      1       109213   1623.47
      1       109145   1623.47
      1       109077   1623.47
      1       109009   1623.47
      1       108941   1623.47
      1       108873   1623.47
      1       108805   1623.47
      1       108737   1623.47
      1       108670   1623.47
      1       108603   1623.47
      1       108536   1623.47
      1       108469   1623.47
      1       108402   1623.47
      1       108335   1623.47
      1       108268   1623.47
      1       108201   1623.47
      1       108134   1623.47
      1       108067   1623.47
      1       108000   1623.47
      1       107933   1623.47
      1       107866   1623.47
      1       107799   1623.47
      1       107732   1623.47
      1       107665   1623.47
      1       107598   1623.47
      1       107531   1623.47
      1       107464   1623.47
      1       107397   1623.47
      1       107330   1623.47
      1       107263   1623.47
      1       107196   1623.47
      1       107129   1623.47
      1       107063   1623.47
      1       106997   1623.47
      1       106931   1623.47
      1       106865   1623.47
      1       106799   1623.47
      1       106733   1623.47
      1       106667   1623.47
      1       106601   1623.47
      1       106535   1623.47
      1       106469   1623.47
      1       106403   1623.47
      1       106337   1623.47
      1       106271   1623.47
      1       106205   1623.47
      1       106139   1623.47
      1       106073   1623.47
      1       106007   1623.47
      1       105941   1623.47
      1       105875   1623.47
      1       105809   1623.47
      1       105743   1623.47
      1       105677   1623.47
      1       105611   1623.47
      1       105545   1623.47
      1       105479   1623.47
      1       105414   1623.47
      1       105349   1623.47
      1       105284   1623.47
      1       105219   1623.47
      1       105154   1623.47
      1       105089   1623.47
      1       105024   1623.47
      1       104959   1623.47
      1       104894   1623.47
      1       104829   1623.47
      1       104764   1623.47
      1       104699   1623.47
      1       104634   1623.47
      1       104569   1623.47
      1       104504   1623.47
      1       104439   1623.47
      1       104374   1623.47
      1       104309   1623.47
      1       104244   1623.47
      1       104179   1623.47
      1       104114   1623.47
      1       104049   1623.47
      1       103984   1623.47
      1       103919   1623.47
      1       103854   1623.47
      1       103790   1623.47
      1       103726   1623.47
      1       103662   1623.47
      1       103598   1623.47
      1       103534   1623.47
      1       103470   1623.47
      1       103406   1623.47
      1       103342   1623.47
      1       103278   1623.47
      1       103214   1623.47
      1       103150   1623.47
      1       103086   1623.47
      1       103022   1623.47
      1       102958   1623.47
      1       102894   1623.47
      1       102830   1623.47
      1       102766   1623.47
      1       102702   1623.47
      1       102638   1623.47
      1       102574   1623.47
      1       102510   1623.47
      1       102446   1623.47
      1       102382   1623.47
      1       102318   1623.47
      1       102254   1623.47
      1       102191   1623.47
      1       102128   1623.47
      1       102065   1623.47
      1       102002   1623.47
      1       101939   1623.47
      1       101876   1623.47
      1       101813   1623.47
      1       101750   1623.47
      1       101687   1623.47
      1       101624   1623.47
      1       101561   1623.47
      1       101498   1623.47
      1       101435   1623.47
      1       101372   1623.47
      1       101309   1623.47
      1       101246   1623.47
      1       101183   1623.47
      1       101120   1623.47
      1       101057   1623.47
      1       100994   1623.47
      1       100931   1623.47
      1       100868   1623.47
      1       100805   1623.47
      1       100742   1623.47
      1       100679   1623.47
      1       100616   1623.47
      1       100554   1623.47
      1       100492   1623.47
      1       100430   1623.47
      1       100368   1623.47
      1       100306   1623.47
      1       100244   1623.47
      1       100182   1623.47
      1       100120   1623.47
      1       100058   1623.47
      1        99996   1623.47
      1        99934   1623.47
      1        99872   1623.47
      1        99810   1623.47
      1        99748   1623.47
      1        99686   1623.47
      1        99624   1623.47
      1        99562   1623.47
      1        99500   1623.47
      1        99438   1623.47
      1        99376   1623.47
      1        99314   1623.47
      1        99252   1623.47
      1        99190   1623.47
      1        99128   1623.47
      1        99066   1623.47
      1        99004   1623.47
      1        98943   1623.47
      1        98882   1623.47
      1        98821   1623.47
      1        98760   1623.47
      1        98699   1623.47
      1        98638   1623.47
      1        98577   1623.47
      1        98516   1623.47
      1        98455   1623.47
      1        98394   1623.47
      1        98333   1623.47
      1        98272   1623.47
      1        98211   1623.47
      1        98150   1623.47
      1        98089   1623.47
      1        98028   1623.47
      1        97967   1623.47
      1        97906   1623.47
      1        97845   1623.47
      1        97784   1623.47
      1        97723   1623.47
      1        97662   1623.47
      1        97601   1623.47
      1        97540   1623.47
      1        97479   1623.47
      1        97418   1623.47
      1        97357   1623.47
      1        97297   1623.47
      1        97237   1623.47
      1        97177   1623.47
      1        97117   1623.47
      1        97057   1623.47
      1        96997   1623.47
      1        96937   1623.47
      1        96877   1623.47
      1        96817   1623.47
      1        96757   1623.47
      1        96697   1623.47
      1        96637   1623.47
      1        96577   1623.47
      1        96517   1623.47
      1        96457   1623.47
      1        96397   1623.47
      1        96337   1623.47
      1        96277   1623.47
      1        96217   1623.47
      1        96157   1623.47
      1        96097   1623.47
      1        96037   1623.47
      1        95977   1623.47
      1        95917   1623.47
      1        95857   1623.47
      1        95797   1623.47
      1        95737   1623.47
      1        95678   1623.47
      1        95619   1623.47
      1        95560   1623.47
      1        95501   1623.47
      1        95442   1623.47
      1        95383   1623.47
      1        95324   1623.47
      1        95265   1623.47
      1        95206   1623.47
      1        95147   1623.47
      1        95088   1623.47
      1        95029   1623.47
      1        94970   1623.47
      1        94911   1623.47
      1        94852   1623.47
      1        94793   1623.47
      1        94734   1623.47
      1        94675   1623.47
      1        94616   1623.47
      1        94557   1623.47
      1        94498   1623.47
      1        94439   1623.47
      1        94380   1623.47
      1        94321   1623.47
      1        94262   1623.47
      1        94203   1623.47
      1        94144   1623.47
      1        94086   1623.47
      1        94028   1623.47
      1        93970   1623.47
      1        93912   1623.47
      1        93854   1623.47
      1        93796   1623.47
      1        93738   1623.47
      1        93680   1623.47
      1        93622   1623.47
      1        93564   1623.47
      1        93506   1623.47
      1        93448   1623.47
      1        93390   1623.47
      1        93332   1623.47
      1        93274   1623.47
      1        93216   1623.47
      1        93158   1623.47
      1        93100   1623.47
      1        93042   1623.47
      1        92984   1623.47
      1        92926   1623.47
      1        92868   1623.47
      1        92810   1623.47
      1        92752   1623.47
      1        92694   1623.47
      1        92636   1623.47
      1        92578   1623.47
      1        92520   1623.47
      1        92463   1623.47
      1        92406   1623.47
      1        92349   1623.47
      1        92292   1623.47
      1        92235   1623.47
      1        92178   1623.47
      1        92121   1623.47
      1        92064   1623.47
      1        92007   1623.47
      1        91950   1623.47
      1        91893   1623.47
      1        91836   1623.47
      1        91779   1623.47
      1        91722   1623.47
      1        91665   1623.47
      1        91608   1623.47
      1        91551   1623.47
      1        91494   1623.47
      1        91437   1623.47
      1        91380   1623.47
      1        91323   1623.47
      1        91266   1623.47
      1        91209   1623.47
      1        91152   1623.47
      1        91095   1623.47
      1        91038   1623.47
      1        90981   1623.47
      1        90924   1623.47
      1        90867   1623.47
      1        90811   1623.47
      1        90755   1623.47
      1        90699   1623.47
      1        90643   1623.47
      1        90587   1623.47
      1        90531   1623.47
      1        90475   1623.47
      1        90419   1623.47
      1        90363   1623.47
      1        90307   1623.47
      1        90251   1623.47
      1        90195   1623.47
      1        90139   1623.47
      1        90083   1623.47
      1        90027   1623.47
      1        89971   1623.47
      1        89915   1623.47
      1        89859   1623.47
      1        89803   1623.47
      1        89747   1623.47
      1        89691   1623.47
      1        89635   1623.47
      1        89579   1623.47
      1        89523   1623.47
      1        89467   1623.47
      1        89411   1623.47
      1        89355   1623.47
      1        89299   1623.47
      1        89243   1623.47
      1        89188   1623.47
      1        89133   1623.47
      1        89078   1623.47
      1        89023   1623.47
      1        88968   1623.47
      1        88913   1623.47
      1        88858   1623.47
      1        88803   1623.47
      1        88748   1623.47
      1        88693   1623.47
      1        88638   1623.47
      1        88583   1623.47
      1        88528   1623.47
      1        88473   1623.47
      1        88418   1623.47
      1        88363   1623.47
      1        88308   1623.47
      1        88253   1623.47
      1        88198   1623.47
      1        88143   1623.47
      1        88088   1623.47
      1        88033   1623.47
      1        87978   1623.47
      1        87923   1623.47
      1        87868   1623.47
      1        87813   1623.47
      1        87758   1623.47
      1        87703   1623.47
      1        87648   1623.47
      1        87594   1623.47
      1        87540   1623.47
      1        87486   1623.47
      1        87432   1623.47
      1        87378   1623.47
      1        87324   1623.47
      1        87270   1623.47
      1        87216   1623.47
      1        87162   1623.47
      1        87108   1623.47
      1        87054   1623.47
      1        87000   1623.47
      1        86946   1623.47
      1        86892   1623.47
      1        86838   1623.47
      1        86784   1623.47
      1        86730   1623.47
      1        86676   1623.47
      1        86622   1623.47
      1        86568   1623.47
      1        86514   1623.47
      1        86460   1623.47
      1        86406   1623.47
      1        86352   1623.47
      1        86298   1623.47
      1        86244   1623.47
      1        86190   1623.47
      1        86136   1623.47
      1        86082   1623.47
      1        86028   1623.47
      1        85975   1623.47
      1        85922   1623.47
      1        85869   1623.47
      1        85816   1623.47
      1        85763   1623.47
      1        85710   1623.47
      1        85657   1623.47
      1        85604   1623.47
      1        85551   1623.47
      1        85498   1623.47
      1        85445   1623.47
      1        85392   1623.47
      1        85339   1623.47
      1        85286   1623.47
      1        85233   1623.47
      1        85180   1623.47
      1        85127   1623.47
      1        85074   1623.47
      1        85021   1623.47
      1        84968   1623.47
      1        84915   1623.47
      1        84862   1623.47
      1        84809   1623.47
      1        84756   1623.47
      1        84703   1623.47
      1        84650   1623.47
      1        84597   1623.47
      1        84544   1623.47
      1        84491   1623.47
      1        84438   1623.47
      1        84385   1623.47
      1        84333   1623.47
      1        84281   1623.47
      1        84229   1623.47
      1        84177   1623.47
      1        84125   1623.47
      1        84073   1623.47
      1        84021   1623.47
      1        83969   1623.47
      1        83917   1623.47
      1        83865   1623.47
      1        83813   1623.47
      1        83761   1623.47
      1        83709   1623.47
      1        83657   1623.47
      1        83605   1623.47
      1        83553   1623.47
      1        83501   1623.47
      1        83449   1623.47
      1        83397   1623.47
      1        83345   1623.47
      1        83293   1623.47
      1        83241   1623.47
      1        83189   1623.47
      1        83137   1623.47
      1        83085   1623.47
      1        83033   1623.47
      1        82981   1623.47
      1        82929   1623.47
      1        82877   1623.47
      1        82825   1623.47
      1        82773   1623.47
      1        82722   1623.47
      1        82671   1623.47
      1        82620   1623.47
      1        82569   1623.47
      1        82518   1623.47
      1        82467   1623.47
      1        82416   1623.47
      1        82365   1623.47
      1        82314   1623.47
      1        82263   1623.47
      1        82212   1623.47
      1        82161   1623.47
      1        82110   1623.47
      1        82059   1623.47
      1        82008   1623.47
      1        81957   1623.47
      1        81906   1623.47
      1        81855   1623.47
      1        81804   1623.47
      1        81753   1623.47
      1        81702   1623.47
      1        81651   1623.47
      1        81600   1623.47
      1        81549   1623.47
      1        81498   1623.47
      1        81447   1623.47
      1        81396   1623.47
      1        81345   1623.47
      1        81294   1623.47
      1        81243   1623.47
      1        81192   1623.47
      1        81141   1623.47
      1        81091   1623.47
      1        81041   1623.47
      1        80991   1623.47
      1        80941   1623.47
      1        80891   1623.47
      1        80841   1623.47
      1        80791   1623.47
      1        80741   1623.47
      1        80691   1623.47
      1        80641   1623.47
      1        80591   1623.47
      1        80541   1623.47
      1        80491   1623.47
      1        80441   1623.47
      1        80391   1623.47
      1        80341   1623.47
      1        80291   1623.47
      1        80241   1623.47
      1        80191   1623.47
      1        80141   1623.47
      1        80091   1623.47
      1        80041   1623.47
      1        79991   1623.47
      1        79941   1623.47
      1        79891   1623.47
      1        79841   1623.47
      1        79791   1623.47
      1        79741   1623.47
      1        79691   1623.47
      1        79641   1623.47
      1        79591   1623.47

n = 1,000,000 points
Repeat times    n         c
      1      1000000   1623.47
      1       999384   1623.47
      1       998768   1623.47
      1       998152   1623.47
      1       997537   1623.47
      1       996922   1623.47
      1       996307   1623.47
      1       994988   1623.47
      1       994375   1623.47
      1       993083   1623.47
      1       991711   1623.47
      1       990275   1623.47
      1       988874   1623.47
      1       987478   1623.47
      1       986869   1623.47
      1       985533   1623.47
      1       984925   1623.47
      1       984318   1623.47
      1       983711   1623.47
      1       982416   1623.47
      1       981810   1623.47
      1       980443   1623.47
      1       979839   1623.47
      1       979235   1623.47
      1       977888   1623.47
      1       977285   1623.47
      1       975970   1623.47
      1       975368   1623.47
      1       974767   1623.47
      1       974166   1623.47
      1       973565   1623.47
      1       972234   1623.47
      1       971635   1623.47
      1       970260   1623.47
      1       969662   1623.47
      1       968282   1623.47
      1       967685   1623.47
      1       967088   1623.47
      1       966492   1623.47
      1       965896   1623.47
      1       964547   1623.47
      1       963952   1623.47
      1       963358   1623.47
      1       961937   1623.47
      1       961344   1623.47
      1       959987   1623.47
      1       958703   1623.47
      1       958112   1623.47
      1       957521   1623.47
      1       956260   1623.47
      1       955670   1623.47
      1       955081   1623.47
      1       954492   1623.47
      1       953129   1623.47
      1       951749   1623.47
      1       950446   1623.47
      1       949116   1623.47
      1       948531   1623.47
      1       947233   1623.47
      1       945812   1623.47
      1       945229   1623.47
      1       943956   1623.47
      1       943374   1623.47
      1       942792   1623.47
      1       941542   1623.47
      1       940962   1623.47
      1       939692   1623.47
      1       938444   1623.47
      1       937216   1623.47
      1       936638   1623.47
      1       935362   1623.47
      1       934041   1623.47
      1       933465   1623.47
      1       932890   1623.47
      1       932315   1623.47
      1       931120   1623.47
      1       929868   1623.47
      1       928537   1623.47
      1       927294   1623.47
      1       926722   1623.47
      1       925555   1623.47
      1       924984   1623.47
      1       924414   1623.47
      1       923844   1623.47
      1       922610   1623.47
      1       921261   1623.47
      1       920693   1623.47
      1       920125   1623.47
      1       919558   1623.47
      1       918991   1623.47
      1       917715   1623.47
      1       917149   1623.47
      1       916584   1623.47
      1       915346   1623.47
      1       914782   1623.47
      1       913584   1623.47
      1       912385   1623.47
      1       911823   1623.47
      1       911261   1623.47
      1       910142   1623.47
      1       908860   1623.47
      1       908300   1623.47
      1       906844   1623.47
      1       905571   1623.47
      1       905013   1623.47
      1       904455   1623.47
      1       903159   1623.47
      1       902602   1623.47
      1       902046   1623.47
      1       901490   1623.47
      1       900934   1623.47
      1       900379   1623.47
      1       899824   1623.47
      1       898606   1623.47
      1       897381   1623.47
      1       896828   1623.47
      1       895694   1623.47
      1       894478   1623.47
      1       893288   1623.47
      1       892130   1623.47
      1       891580   1623.47
      1       890420   1623.47
      1       889871   1623.47
      1       889322   1623.47
      1       888774   1623.47
      1       887470   1623.47
      1       886923   1623.47
      1       886376   1623.47
      1       885830   1623.47
      1       884672   1623.47
      1       883588   1623.47
      1       883043   1623.47
      1       881719   1623.47
      1       880540   1623.47
      1       879360   1623.47
      1       878818   1623.47
      1       877653   1623.47
      1       877112   1623.47
      1       875950   1623.47
      1       874843   1623.47
      1       874304   1623.47
      1       873170   1623.47
      1       872632   1623.47
      1       871558   1623.47
      1       871021   1623.47
      1       870484   1623.47
      1       869947   1623.47
      1       869411   1623.47
      1       868875   1623.47
      1       867721   1623.47
      1       866516   1623.47
      1       865369   1623.47
      1       864835   1623.47
      1       863796   1623.47
      1       863263   1623.47
      1       862045   1623.47
      1       860813   1623.47
      1       860282   1623.47
      1       859752   1623.47
      1       858528   1623.47
      1       857392   1623.47
      1       856863   1623.47
      1       856335   1623.47
      1       855807   1623.47
      1       855279   1623.47
      1       853971   1623.47
      1       853444   1623.47
      1       852308   1623.47
      1       851054   1623.47
      1       850529   1623.47
      1       850005   1623.47
      1       849481   1623.47
      1       848345   1623.47
      1       847229   1623.47
      1       846102   1623.47
      1       845111   1623.47
      1       843956   1623.47
      1       843436   1623.47
      1       842287   1623.47
      1       841175   1623.47
      1       840656   1623.47
      1       840138   1623.47
      1       839041   1623.47
      1       837934   1623.47
      1       837417   1623.47
      1       836282   1623.47
      1       835073   1623.47
      1       833847   1623.47
      1       832745   1623.47
      1       831581   1623.47
      1       830516   1623.47
      1       829521   1623.47
      1       829010   1623.47
      1       828499   1623.47
      1       827988   1623.47
      1       827477   1623.47
      1       826967   1623.47
      1       826457   1623.47
      1       825360   1623.47
      1       824244   1623.47
      1       823736   1623.47
      1       822715   1623.47
      1       821550   1623.47
      1       821043   1623.47
      1       819875   1623.47
      1       819369   1623.47
      1       818185   1623.47
      1       817066   1623.47
      1       816562   1623.47
      1       815505   1623.47
      1       815002   1623.47
      1       813872   1623.47
      1       813370   1623.47
      1       812322   1623.47
      1       811821   1623.47
      1       811320   1623.47
      1       810820   1623.47
      1       810320   1623.47
      1       809820   1623.47
      1       809321   1623.47
      1       808822   1623.47
      1       808323   1623.47
      1       807213   1623.47
      1       806715   1623.47
      1       805650   1623.47
      1       805153   1623.47
      1       804657   1623.47
      1       803598   1623.47
      1       803103   1623.47
      1       802608   1623.47
      1       801569   1623.47
      1       801075   1623.47
      1       799922   1623.47
      1       799429   1623.47
      1       798936   1623.47
      1       798443   1623.47
      1       797328   1623.47
      1       796836   1623.47
      1       795837   1623.47
      1       794755   1623.47
      1       794265   1623.47
      1       793169   1623.47
      1       792680   1623.47
      1       791453   1623.47
      1       790403   1623.47
      1       789916   1623.47
      1       789429   1623.47
      1       788942   1623.47
      1       788456   1623.47
      1       787367   1623.47
      1       786882   1623.47
      1       786397   1623.47
      1       785912   1623.47
      1       785427   1623.47
      1       784943   1623.47
      1       784459   1623.47
      1       783380   1623.47
      1       782897   1623.47
      1       782084   1623.47
      1       781014   1623.47
      1       780532   1623.47
      1       779465   1623.47
      1       778984   1623.47
      1       778041   1623.47
      1       777561   1623.47
      1       776451   1623.47
      1       775972   1623.47
      1       774907   1623.47
      1       774429   1623.47
      1       773428   1623.47
      1       772437   1623.47
      1       771294   1623.47
      1       770818   1623.47
      1       770343   1623.47
      1       769868   1623.47
      1       769393   1623.47
      1       768919   1623.47
      1       768445   1623.47
      1       767971   1623.47
      1       766884   1623.47
      1       765878   1623.47
      1       765406   1623.47
      1       764934   1623.47
      1       764462   1623.47
      1       763446   1623.47
      1       762975   1623.47
      1       762027   1623.47
      1       760994   1623.47
      1       760525   1623.47
      1       759485   1623.47
      1       759017   1623.47
      1       758549   1623.47
      1       757491   1623.47
      1       757024   1623.47
      1       756557   1623.47
      1       756090   1623.47
      1       755624   1623.47
      1       754589   1623.47
      1       754124   1623.47
      1       753659   1623.47
      1       753194   1623.47
      1       752730   1623.47
      1       752101   1623.47
      1       750913   1623.47
      1       750450   1623.47
      1       749610   1623.47
      1       748562   1623.47
      1       747770   1623.47
      1       746854   1623.47
